designerCode,beforeWord,suggestedAfterWord,customId,confidence
"23606","UGG","어그","bcm499","reviewed_or_rule_based"
"18517","Ugo Cacciatori","","bcm499","needs_manual_review"
"218211","Ugo Correani Vintage","","bcm499","needs_manual_review"
"208460","Ulla Johnson","","bcm499","needs_manual_review"
"145372973","Ultem","","bcm499","needs_manual_review"
"451507","Uma Wang","","bcm499","needs_manual_review"
"122594620","UMBER POSTPAST","","bcm499","needs_manual_review"
"115300190","UMBRO","","bcm499","needs_manual_review"
"128161968","un-artig","","bcm499","needs_manual_review"
"761854","Uncommon Matters","","bcm499","needs_manual_review"
"11876780","Under Armour","","bcm499","needs_manual_review"
"3062","Undercover","","bcm499","needs_manual_review"
"133675939","UNDERGOLD","","bcm499","needs_manual_review"
"99036638","Ungaro","","bcm499","needs_manual_review"
"83172985","unimatic","","bcm499","needs_manual_review"
"107016817","Uniqka","","bcm499","needs_manual_review"
"194","United Nude","","bcm499","needs_manual_review"
"122592883","UNNA","","bcm499","needs_manual_review"
"4051509","UNRAVEL PROJECT","","bcm499","needs_manual_review"
"156131899","UPPERVOID","","bcm499","needs_manual_review"
"458617","Urbancode","","bcm499","needs_manual_review"
"42796273","URSA","","bcm499","needs_manual_review"
"82620195","Utopia & Utility","","bcm499","needs_manual_review"
"505961","Utzon","","bcm499","needs_manual_review"
"121049433","UYN","","bcm499","needs_manual_review"
"1011976","V by Laura Vann","","bcm499","needs_manual_review"
"112945453","V JEWELLERY","","bcm499","needs_manual_review"
"15035680","V:PM ATELIER","","bcm499","needs_manual_review"
"43281919","V°73","","bcm499","needs_manual_review"
"3846453","Vacheron Constantin","","bcm499","needs_manual_review"
"59163489","VAGABOND","","bcm499","needs_manual_review"
"65722400","VAILLANT STUDIO","","bcm499","needs_manual_review"
"111976601","VALENTINI 1972","","bcm499","needs_manual_review"
"534369","Valentino Garavani","발렌티노 가라바니","bcm499","reviewed_or_rule_based"
"5221149","VALENTINO GARAVANI EYEWEAR","발렌티노 가라바니 아이웨어","bcm499","reviewed_or_rule_based"
"17524559","Valentino Garavani Pre-Owned","발렌티노 가라바니 프리오운드","bcm499","reviewed_or_rule_based"
"73041","Valentino Pre-Owned","발렌티노 프리오운드","bcm499","reviewed_or_rule_based"
"148268056","VALESQUE","","bcm499","needs_manual_review"
"82315","Valextra","발렉스트라","bcm499","reviewed_or_rule_based"
"5683890","Valsport","","bcm499","needs_manual_review"
"5773416","Van Cleef & Arpels","","bcm499","needs_manual_review"
"14847437","Van Cleef & Arpels Pre-Owned","","bcm499","needs_manual_review"
"1056024","Van Cleef & Arpels Vintage","","bcm499","needs_manual_review"
"10602","Vanessa Bruno","","bcm499","needs_manual_review"
"13504235","Vanessa Mitrani","","bcm499","needs_manual_review"
"12365129","Vanisè","","bcm499","needs_manual_review"
"16370262","Vann Jewelry","","bcm499","needs_manual_review"
"145807","Vans","","bcm499","needs_manual_review"
"7224126","Vaquera","","bcm499","needs_manual_review"
"3469015","Varley","","bcm499","needs_manual_review"
"17604792","VAVA Eyewear","","bcm499","needs_manual_review"
"13815464","VeeCollective","","bcm499","needs_manual_review"
"106898563","VEERT","","bcm499","needs_manual_review"
"127398","Veilance","","bcm499","needs_manual_review"
"164","VEJA","","bcm499","needs_manual_review"
"129923171","VELANTE","","bcm499","needs_manual_review"
"139356819","Vendome","","bcm499","needs_manual_review"
"1022894","Venini","","bcm499","needs_manual_review"
"118048498","VENUJA","","bcm499","needs_manual_review"
"2223751","Venyx","","bcm499","needs_manual_review"
"129024304","VERO MODA","","bcm499","needs_manual_review"
"96856","Veronica Beard","","bcm499","needs_manual_review"
"551419","Veronique Leroy","","bcm499","needs_manual_review"
"6803","Versace","베르사체","bcm499","reviewed_or_rule_based"
"6764696","Versace Eyewear","베르사체 아이웨어","bcm499","reviewed_or_rule_based"
"12270608","Versace Home","베르사체 홈","bcm499","reviewed_or_rule_based"
"10768029","Versace Jeans Couture","베르사체 진 쿠튀르","bcm499","reviewed_or_rule_based"
"129178","Versace Pre-Owned","베르사체 프리오운드","bcm499","reviewed_or_rule_based"
"212432","Versus Pre-Owned","","bcm499","needs_manual_review"
"2821967","Very French Gangsters","","bcm499","needs_manual_review"
"122887508","VESTA","","bcm499","needs_manual_review"
"127176456","Vestiaire d'un Oiseau Libre","","bcm499","needs_manual_review"
"14223633","VETEMENTS","","bcm499","needs_manual_review"
"84710764","VEYNOU","","bcm499","needs_manual_review"
"17610070","VHERNIER","","bcm499","needs_manual_review"
"5934304","Via Roma 15","","bcm499","needs_manual_review"
"148269980","VIBAe","","bcm499","needs_manual_review"
"539536","Vibe Harsløf","","bcm499","needs_manual_review"
"10557370","Vibi Venezia","","bcm499","needs_manual_review"
"47068","Vibram","","bcm499","needs_manual_review"
"1562091","Vic Matie","","bcm499","needs_manual_review"
"15403","Vicini","","bcm499","needs_manual_review"
"123300752","VICOLO","","bcm499","needs_manual_review"
"235168","Victoria Beckham","","bcm499","needs_manual_review"
"14211540","Victoria Beckham Eyewear","","bcm499","needs_manual_review"
"340439","Victoria Victoria Beckham","","bcm499","needs_manual_review"
"124613996","VIETTI MERCHANDISE","","bcm499","needs_manual_review"
"4191","Viktor & Rolf","","bcm499","needs_manual_review"
"151541062","VILA","","bcm499","needs_manual_review"
"359751","Vilebrequin","","bcm499","needs_manual_review"
"122593745","Village PM","","bcm499","needs_manual_review"
"12068099","Villeroy & Boch","","bcm499","needs_manual_review"
"17466","Vince","","bcm499","needs_manual_review"
"487996","Vintage","빈티지","bcm499","reviewed_or_rule_based"
"1793840","Violante Nessi","","bcm499","needs_manual_review"
"93793","Vionnet","","bcm499","needs_manual_review"
"121732955","VIPERA","","bcm499","needs_manual_review"
"22890861","Virón","","bcm499","needs_manual_review"
"6251798","Vision Of Super","","bcm499","needs_manual_review"
"121049421","VISONA`","","bcm499","needs_manual_review"
"13220385","Vista Alegre","","bcm499","needs_manual_review"
"2331371","Vita Kin","","bcm499","needs_manual_review"
"1083800","Vitra","","bcm499","needs_manual_review"
"130505331","VIVEH","","bcm499","needs_manual_review"
"333761","Vivetta","","bcm499","needs_manual_review"
"8750","Vivienne Westwood","비비안 웨스트우드","bcm499","reviewed_or_rule_based"
"217592","Vivienne Westwood Pre-Owned","비비안 웨스트우드 프리오운드","bcm499","reviewed_or_rule_based"
"125451244","VIVYINROSA","","bcm499","needs_manual_review"
"60076","Vogue","","bcm499","needs_manual_review"
"4672194","Vogue Eyewear","","bcm499","needs_manual_review"
"1654","Voile Blanche","","bcm499","needs_manual_review"
"121988099","Volantis","","bcm499","needs_manual_review"
"139050279","VORANIDA","","bcm499","needs_manual_review"
"122598909","Vous Décidez","","bcm499","needs_manual_review"
"1054383","Voyage Et Cie","","bcm499","needs_manual_review"
"44937575","VTMNTS","","bcm499","needs_manual_review"
"1379061","Vuarnet","","bcm499","needs_manual_review"
"49907526","VUORI","","bcm499","needs_manual_review"
"118581661","Vysen Eyewear","","bcm499","needs_manual_review"
"12054472","Wacoal","","bcm499","needs_manual_review"
"4580755","Wales Bonner","","bcm499","needs_manual_review"
"108286941","WALK IN PARIS","","bcm499","needs_manual_review"
"792405","Walter Steiger","","bcm499","needs_manual_review"
"4801","Walter Van Beirendonck","","bcm499","needs_manual_review"
"210126","Walter Van Beirendonck Pre-Owned","","bcm499","needs_manual_review"
"5833323","Wandler","","bcm499","needs_manual_review"
"9998459","WARDROBE.NYC","","bcm499","needs_manual_review"
"539957","Warm-Me","","bcm499","needs_manual_review"
"34503776","Washington Dee Cee","","bcm499","needs_manual_review"
"82117166","Wästberg","","bcm499","needs_manual_review"
"11488763","We by WHITEbIRD","","bcm499","needs_manual_review"
"7094654","We11done","","bcm499","needs_manual_review"
"786218","Weekend Max Mara","","bcm499","needs_manual_review"
"3543099","Weili Zheng","","bcm499","needs_manual_review"
"106242635","WEILL PARIS","","bcm499","needs_manual_review"
"65368","WERKSTATT:MÜNCHEN","","bcm499","needs_manual_review"
"6904134","White Sand","","bcm499","needs_manual_review"
"29276504","Who Decides War","","bcm499","needs_manual_review"
"3895273","Willy Chavarria","","bcm499","needs_manual_review"
"122102471","WOC","","bcm499","needs_manual_review"
"10039404","WOLF","","bcm499","needs_manual_review"
"421766","Wolford","","bcm499","needs_manual_review"
"93874","Won Hundred","","bcm499","needs_manual_review"
"147484996","Wontek","","bcm499","needs_manual_review"
"153341226","woodsea","","bcm499","needs_manual_review"
"149262697","WoodWick","","bcm499","needs_manual_review"
"58166","Woolrich","","bcm499","needs_manual_review"
"576486","Wouters & Hendrix","","bcm499","needs_manual_review"
"1066498","Wouters & Hendrix Gold","","bcm499","needs_manual_review"
"817412","Wrangler Vintage","","bcm499","needs_manual_review"
"54363781","WRSTBHVR","","bcm499","needs_manual_review"
"2225537","WTAPS","","bcm499","needs_manual_review"
"153147494","WUD","","bcm499","needs_manual_review"
"7221","Wunderkind","","bcm499","needs_manual_review"
"1389371","WWAKE","","bcm499","needs_manual_review"
"1031468","Xacus","","bcm499","needs_manual_review"
"6487946","Xirena","","bcm499","needs_manual_review"
"13219266","XLBoom","","bcm499","needs_manual_review"
"17886","Y-3","","bcm499","needs_manual_review"
"1259945","Y's","","bcm499","needs_manual_review"
"174820","Y/Project","","bcm499","needs_manual_review"
"114061815","YANGKEHAN","","bcm499","needs_manual_review"
"136497043","yankee candle","","bcm499","needs_manual_review"
"3137559","Yannis Sergakis","","bcm499","needs_manual_review"
"99158016","YANYAN KNITS","","bcm499","needs_manual_review"
"85010714","Yasuko Azuma","","bcm499","needs_manual_review"
"117089568","YAVI","","bcm499","needs_manual_review"
"105247151","YEHUAFAN","","bcm499","needs_manual_review"
"51087758","YELLOW PLUS","","bcm499","needs_manual_review"
"4712419","Yellows Plus","","bcm499","needs_manual_review"
"5514898","Yeprem","","bcm499","needs_manual_review"
"28834915","YETI","","bcm499","needs_manual_review"
"28165489","YI Collection","","bcm499","needs_manual_review"
"7618","YMC","","bcm499","needs_manual_review"
"4666","Yohji Yamamoto","","bcm499","needs_manual_review"
"120259","Yohji Yamamoto Pre-Owned","","bcm499","needs_manual_review"
"10920637","Yoko London","","bcm499","needs_manual_review"
"2701195","Yoshiyo","","bcm499","needs_manual_review"
"11817","YOU MAWO","","bcm499","needs_manual_review"
"142103238","YPARIS","","bcm499","needs_manual_review"
"126275924","YSSO","","bcm499","needs_manual_review"
"5123098","Yuiki Shimoji","","bcm499","needs_manual_review"
"3914426","Yuliya Magdych","","bcm499","needs_manual_review"
"16259742","YUME YUME","","bcm499","needs_manual_review"
"306838","Yuzefi","","bcm499","needs_manual_review"
"180510","Yves Salomon","","bcm499","needs_manual_review"
"11232511","YVMIN","","bcm499","needs_manual_review"
"1248737","Yvonne Léon","","bcm499","needs_manual_review"
"472718","Zadig&Voltaire","","bcm499","needs_manual_review"
"15464722","Zanat","","bcm499","needs_manual_review"
"121047838","Zandonà","","bcm499","needs_manual_review"
"6908","Zanone","","bcm499","needs_manual_review"
"17347232","ZEEMOU ZENG","","bcm499","needs_manual_review"
"49213342","Zegna","제냐","bcm499","reviewed_or_rule_based"
"119400329","Zeiss","","bcm499","needs_manual_review"
"3539549","Zenith","","bcm499","needs_manual_review"
"1358858","Zeus+Dione","","bcm499","needs_manual_review"
"39680826","Zhilyova","","bcm499","needs_manual_review"
"585699","Ziggy Chen","","bcm499","needs_manual_review"
"55006","ZIMMERMANN","짐머만","bcm499","reviewed_or_rule_based"
"124956932","Zolfo","","bcm499","needs_manual_review"
"215501","Zuhair Murad","","bcm499","needs_manual_review"
"16823169","Château Quinault l'Enclos","","bcm499","needs_manual_review"
"18338349","IVY OAK","","bcm499","needs_manual_review"
"141284047","KHAITE Pre-Owned","케이트 프리오운드","bcm499","reviewed_or_rule_based"
"9367674","RASSVET","","bcm499","needs_manual_review"
"146125840","'47","","bcm499","needs_manual_review"
"2643171","'S Max Mara","","bcm499","needs_manual_review"
"125060943","&k Amsterdam","","bcm499","needs_manual_review"
"4856430","032c","","bcm499","needs_manual_review"
"29275765","101 Copenhagen","","bcm499","needs_manual_review"
"2859886","1017 ALYX 9SM","","bcm499","needs_manual_review"
"9956218","120% Lino","","bcm499","needs_manual_review"
"44937599","13 09 SR","","bcm499","needs_manual_review"
"6843922","16Arlington","","bcm499","needs_manual_review"
"12804966","1882 Ltd","","bcm499","needs_manual_review"
"10948616","19-69","","bcm499","needs_manual_review"
"116195640","1913 DRESSCODE","","bcm499","needs_manual_review"
"470395","2 Star","","bcm499","needs_manual_review"
"128115780","2310 STUDIO","","bcm499","needs_manual_review"
"15415118","24bottles","","bcm499","needs_manual_review"
"9419","3.1 Phillip Lim","","bcm499","needs_manual_review"
"2737180","3.PARADIS","","bcm499","needs_manual_review"
"11877023","360Cashmere","","bcm499","needs_manual_review"
"34291766","3juin","","bcm499","needs_manual_review"
"770037","3x1","","bcm499","needs_manual_review"
"31409409","44 LABEL GROUP","","bcm499","needs_manual_review"
"676650","6397","","bcm499","needs_manual_review"
"90802371","66 North","","bcm499","needs_manual_review"
"18528","7 For All Mankind","","bcm499","needs_manual_review"
"115494","8pm","","bcm499","needs_manual_review"
"145375588","99 John St.","","bcm499","needs_manual_review"
"561340","A Diciannoveventitre","","bcm499","needs_manual_review"
"143906662","A.PRESSE","","bcm499","needs_manual_review"
"11876438","AAPE BY *A BATHING APE®","","bcm499","needs_manual_review"
"109663490","ABOUTBLANK","","bcm499","needs_manual_review"
"132808745","ACHM","","bcm499","needs_manual_review"
"132979230","ACMH x Love International","","bcm499","needs_manual_review"
"34505048","ACUPUNCTURE 1993","","bcm499","needs_manual_review"
"4559121","Aiezen","","bcm499","needs_manual_review"
"103964908","Alabaster Industries","","bcm499","needs_manual_review"
"5367032","Alchemist","","bcm499","needs_manual_review"
"179676","Alden","","bcm499","needs_manual_review"
"4712509","Alessandro Gherardi","","bcm499","needs_manual_review"
"913425","Alex Mill","","bcm499","needs_manual_review"
"127662115","Alley Docks 963","","bcm499","needs_manual_review"
"11065204","Alpina","","bcm499","needs_manual_review"
"127088234","ALTUM","","bcm499","needs_manual_review"
"313260","AMARÁNTO","","bcm499","needs_manual_review"
"124544390","AMARANTO","","bcm499","needs_manual_review"
"33423","Android Homme","","bcm499","needs_manual_review"
"14713925","Anil Arjandas","","bcm499","needs_manual_review"
"85816159","Another Aspect","","bcm499","needs_manual_review"
"1476243","Anrealage","","bcm499","needs_manual_review"
"52026","Antonio Maurizi","","bcm499","needs_manual_review"
"4814717","Antony Morato","","bcm499","needs_manual_review"
"3303801","Arnette","","bcm499","needs_manual_review"
"138573095","Aston Martin Watches","","bcm499","needs_manual_review"
"5305982","Astorflex","","bcm499","needs_manual_review"
"103852246","Atelier Munro","","bcm499","needs_manual_review"
"31789567","atomo factory","","bcm499","needs_manual_review"
"92232","Attachment","","bcm499","needs_manual_review"
"91763131","Aurélien","","bcm499","needs_manual_review"
"15035144","Automobili Lamborghini","","bcm499","needs_manual_review"
"36742","B.D. Baggies","","bcm499","needs_manual_review"
"129154549","BADFRIEND","","bcm499","needs_manual_review"
"5855236","Bagnoli Sartoria Napoli","","bcm499","needs_manual_review"
"22044896","BALR.","","bcm499","needs_manual_review"
"143685365","BAPE BLACK by *A BATHING APE®","","bcm499","needs_manual_review"
"15697","Baracuta","","bcm499","needs_manual_review"
"50735265","Barakà","","bcm499","needs_manual_review"
"49639994","BARBOUR and WANDER","","bcm499","needs_manual_review"
"121333683","BARMAS","","bcm499","needs_manual_review"
"12080476","Barrett","","bcm499","needs_manual_review"
"80724927","Baziszt","","bcm499","needs_manual_review"
"44860","BD Baggies","","bcm499","needs_manual_review"
"6770384","BE ABLE","","bcm499","needs_manual_review"
"15612689","BEAMS PLUS","","bcm499","needs_manual_review"
"8509692","Begg x Co","","bcm499","needs_manual_review"
"3616427","Bellerose","","bcm499","needs_manual_review"
"11769","Belstaff","","bcm499","needs_manual_review"
"35978064","Berner Kühl","","bcm499","needs_manual_review"
"4942475","Berwich","","bcm499","needs_manual_review"
"6309315","Bethany Williams","","bcm499","needs_manual_review"
"108614636","Better with Age","","bcm499","needs_manual_review"
"603","Bikkembergs","","bcm499","needs_manual_review"
"4901602","Billionaire","","bcm499","needs_manual_review"
"80613","Billionaire Boys Club","","bcm499","needs_manual_review"
"766002","Billionaire Boys Club - Ice Cream","","bcm499","needs_manual_review"
"84482","Bjorn Borg","","bcm499","needs_manual_review"
"122864180","BL'KER","","bcm499","needs_manual_review"
"1354288","Blue Blue Japan","","bcm499","needs_manual_review"
"22285919","BLUE SKY INN","","bcm499","needs_manual_review"
"47748864","BLUEMARBLE","","bcm499","needs_manual_review"
"96982625","Boggi Milano","","bcm499","needs_manual_review"
"13425586","Bonsai","","bcm499","needs_manual_review"
"981323","Bontoni","","bcm499","needs_manual_review"
"14529","Boris Bidjan Saberi","","bcm499","needs_manual_review"
"112476","Borrelli","","bcm499","needs_manual_review"
"115909401","BORRIELLO NAPOLI","","bcm499","needs_manual_review"
"14534987","BOURRIENNE","","bcm499","needs_manual_review"
"14919345","Bovet","","bcm499","needs_manual_review"
"116074511","BOWERY","","bcm499","needs_manual_review"
"3539495","Breitling","","bcm499","needs_manual_review"
"61047526","BRERAS MILANO","","bcm499","needs_manual_review"
"167830","Brooks Brothers","","bcm499","needs_manual_review"
"148594219","BRYAN JIMENÈZ","","bcm499","needs_manual_review"
"12078094","Bugatti","","bcm499","needs_manual_review"
"6368655","Bulova","","bcm499","needs_manual_review"
"8016387","Bunney","","bcm499","needs_manual_review"
"10343451","Burton","","bcm499","needs_manual_review"
"127095974","Buzz Ricksons","","bcm499","needs_manual_review"
"17081842","BY PARRA","","bcm499","needs_manual_review"
"127224591","CALCE","","bcm499","needs_manual_review"
"122052733","CALMLENCE","","bcm499","needs_manual_review"
"135407","Calvin Klein Vintage","","bcm499","needs_manual_review"
"12270495","Canadiens","","bcm499","needs_manual_review"
"670211","Canali","","bcm499","needs_manual_review"
"50846657","CAPASA MILANO","","bcm499","needs_manual_review"
"6641416","Carlo Pignatelli","","bcm499","needs_manual_review"
"133917","Caruso","","bcm499","needs_manual_review"
"375894","Casco","","bcm499","needs_manual_review"
"396990","Causse","","bcm499","needs_manual_review"
"9477360","CDLP","","bcm499","needs_manual_review"
"176587","Cellar Door","","bcm499","needs_manual_review"
"78754683","CERNUCCI","","bcm499","needs_manual_review"
"3344577","Cesare Attolini","","bcm499","needs_manual_review"
"221630","Chamula","","bcm499","needs_manual_review"
"60417833","CHÉ","","bcm499","needs_manual_review"
"130495418","CHÉ Studios","","bcm499","needs_manual_review"
"12270394","CHEANEY","","bcm499","needs_manual_review"
"138567815","CHEW FOREVER","","bcm499","needs_manual_review"
"1263846","Christian Pellizzari","","bcm499","needs_manual_review"
"132226","Claude Montana Pre-Owned","","bcm499","needs_manual_review"
"127223404","CLEENS","","bcm499","needs_manual_review"
"116917002","CLUB 1984","","bcm499","needs_manual_review"
"145376678","Club PARIS","","bcm499","needs_manual_review"
"116943729","COLAMARINO","","bcm499","needs_manual_review"
"270305","Colombo","","bcm499","needs_manual_review"
"35088676","COMMAS","","bcm499","needs_manual_review"
"553014","Comme des Garçons Homme Deux","","bcm499","needs_manual_review"
"5282381","Converse Kids","","bcm499","needs_manual_review"
"177504","Corneliani","","bcm499","needs_manual_review"
"50902839","Corridor","","bcm499","needs_manual_review"
"22885","Costume National","","bcm499","needs_manual_review"
"4828858","Costumein","","bcm499","needs_manual_review"
"149011511","COVERI MOVING","","bcm499","needs_manual_review"
"15245","Crockett & Jones","","bcm499","needs_manual_review"
"330482","Crossley","","bcm499","needs_manual_review"
"169202","Cruciani","","bcm499","needs_manual_review"
"159418","Cruna","","bcm499","needs_manual_review"
"459809","D'amico","","bcm499","needs_manual_review"
"3680340","D4.0","","bcm499","needs_manual_review"
"148358792","DAGGER","","bcm499","needs_manual_review"
"127087685","DAIWA PIER39","","bcm499","needs_manual_review"
"1466180","Daniel Andresen","","bcm499","needs_manual_review"
"16479178","DAVID BECKHAM EYEWEAR","","bcm499","needs_manual_review"
"141897803","DC Shoes","","bcm499","needs_manual_review"
"188466","Dean Edmonds","","bcm499","needs_manual_review"
"123615431","Death Cigarettes","","bcm499","needs_manual_review"
"1564352","Deepti","","bcm499","needs_manual_review"
"5305984","Delirious","","bcm499","needs_manual_review"
"224535","Dell'oglio","","bcm499","needs_manual_review"
"516421","Della Ciana","","bcm499","needs_manual_review"
"14440276","Denim Tears","","bcm499","needs_manual_review"
"2601909","DESCENTE","","bcm499","needs_manual_review"
"69158","Devoa","","bcm499","needs_manual_review"
"61396341","DEVORE","","bcm499","needs_manual_review"
"129308629","Diana Studio","","bcm499","needs_manual_review"
"136535825","Digel","","bcm499","needs_manual_review"
"125782045","DIKTAT","","bcm499","needs_manual_review"
"110","Dirk Bikkembergs","","bcm499","needs_manual_review"
"18142171","DISCLAIMER","","bcm499","needs_manual_review"
"123634452","DON THE FULLER","","bcm499","needs_manual_review"
"2859909","DONDUP KIDS","","bcm499","needs_manual_review"
"7516966","Doriani Cashmere","","bcm499","needs_manual_review"
"89285608","Drake's","","bcm499","needs_manual_review"
"123614281","DTF.NYC","","bcm499","needs_manual_review"
"4315259","Duca Degli Abruzzi","","bcm499","needs_manual_review"
"12066617","DUKE & DEXTER","","bcm499","needs_manual_review"
"4255455","DUST","","bcm499","needs_manual_review"
"5305763","Edhen Milano","","bcm499","needs_manual_review"
"127226930","Edmmond Studios","","bcm499","needs_manual_review"
"7042","Edwin","","bcm499","needs_manual_review"
"148801414","ÉGARD","","bcm499","needs_manual_review"
"35983648","EGONlab.","","bcm499","needs_manual_review"
"125477967","Elios Milano","","bcm499","needs_manual_review"
"8829","Engineered Garments","","bcm499","needs_manual_review"
"751868","Entre Amis","","bcm499","needs_manual_review"
"92849709","ERALDO","","bcm499","needs_manual_review"
"362559","Ermenegildo Zegna Vintage","에르메네질도 제냐 빈티지","bcm499","reviewed_or_rule_based"
"149013187","ESERCITO 1659","","bcm499","needs_manual_review"
"669955","Eton","","bcm499","needs_manual_review"
"619","EVISU","","bcm499","needs_manual_review"
"18560","Fabi","","bcm499","needs_manual_review"
"440112","Facetasm","","bcm499","needs_manual_review"
"126497","Faith Connexion","","bcm499","needs_manual_review"
"124439621","Falconeri","","bcm499","needs_manual_review"
"57187285","FEDERICO CINA","","bcm499","needs_manual_review"
"1661789","FeFè","","bcm499","needs_manual_review"
"2538213","Ferrante","","bcm499","needs_manual_review"
"8665","Fessura","","bcm499","needs_manual_review"
"14130107","Fileria","","bcm499","needs_manual_review"
"12322051","Filippo De Laurentiis","","bcm499","needs_manual_review"
"123840124","FIORIO MILANO","","bcm499","needs_manual_review"
"36219840","Fioroni Cashmere","","bcm499","needs_manual_review"
"32038608","FLÂNEUR","","bcm499","needs_manual_review"
"16478994","FOO AND FOO","","bcm499","needs_manual_review"
"82964150","Foret","","bcm499","needs_manual_review"
"106765013","FRANZESE COLLECTION","","bcm499","needs_manual_review"
"129029435","FRATELLI RENNELLA","","bcm499","needs_manual_review"
"179520","Fratelli Rossetti","","bcm499","needs_manual_review"
"2092992","Fray","","bcm499","needs_manual_review"
"2065696","Frescobol Carioca","","bcm499","needs_manual_review"
"80203079","FURSAC","","bcm499","needs_manual_review"
"14507","G-Shock","","bcm499","needs_manual_review"
"4186386","GABBA","","bcm499","needs_manual_review"
"2547242","Gabriele Pasini","","bcm499","needs_manual_review"
"1793427","Ganryu Comme Des Garcons","","bcm499","needs_manual_review"
"111488022","GARCIAS","","bcm499","needs_manual_review"
"154795076","GAS","","bcm499","needs_manual_review"
"127227906","GASSA D AMANTE","","bcm499","needs_manual_review"
"36199659","Gerald Charles","","bcm499","needs_manual_review"
"151581595","GIANNI LUPO","","bcm499","needs_manual_review"
"7439","Giorgio Brato","","bcm499","needs_manual_review"
"145376301","GIORGIO VALMASSOI","","bcm499","needs_manual_review"
"155245333","GIRELLI BRUNI","","bcm499","needs_manual_review"
"3265082","Gitman Vintage","","bcm499","needs_manual_review"
"3539534","Glashuette Original","","bcm499","needs_manual_review"
"72500","Gloverall","","bcm499","needs_manual_review"
"107580278","GODMADE","","bcm499","needs_manual_review"
"34503775","GOES BOTANICAL","","bcm499","needs_manual_review"
"14361","Golden Wave Sundek","","bcm499","needs_manual_review"
"9484","Goti","","bcm499","needs_manual_review"
"11007250","GR10K","","bcm499","needs_manual_review"
"3846395","GRAHAM","","bcm499","needs_manual_review"
"17991587","Grand Seiko","","bcm499","needs_manual_review"
"449954","Green George","","bcm499","needs_manual_review"
"26425","Grenson","","bcm499","needs_manual_review"
"134616686","Greyed","","bcm499","needs_manual_review"
"115905064","Grifoni","","bcm499","needs_manual_review"
"7137442","Gta","","bcm499","needs_manual_review"
"109663616","GUSARI","","bcm499","needs_manual_review"
"141009","Guy Laroche","","bcm499","needs_manual_review"
"860758","Hackett","","bcm499","needs_manual_review"
"3944","Haider Ackermann","","bcm499","needs_manual_review"
"126069772","Hamaki-Ho","","bcm499","needs_manual_review"
"31249263","HARRIET MORRIS","","bcm499","needs_manual_review"
"50241","HARTFORD","","bcm499","needs_manual_review"
"10866324","Hatton Labs","","bcm499","needs_manual_review"
"675272","Hevo","","bcm499","needs_manual_review"
"109315","Homme","","bcm499","needs_manual_review"
"15435982","Honor The Gift","","bcm499","needs_manual_review"
"151510968","HOPEIUM","","bcm499","needs_manual_review"
"11506909","Hosio","","bcm499","needs_manual_review"
"215956","Howlin'","","bcm499","needs_manual_review"
"201776","Iceberg Vintage","","bcm499","needs_manual_review"
"149022205","ICON BRAND","","bcm499","needs_manual_review"
"4215202","Ih Nom Uh Nit","","bcm499","needs_manual_review"
"1814742","In The Box","","bcm499","needs_manual_review"
"30696227","Inverni Hats","","bcm499","needs_manual_review"
"523043","Ishikawa","","bcm499","needs_manual_review"
"50501840","IUTER","","bcm499","needs_manual_review"
"741239","Jacob Cohen Academy","","bcm499","needs_manual_review"
"121899458","JAK","","bcm499","needs_manual_review"
"245644","Jan Jan Van Essche","","bcm499","needs_manual_review"
"124386079","Japan Rags","","bcm499","needs_manual_review"
"58853351","Jason Markk","","bcm499","needs_manual_review"
"5734","JECKERSON","","bcm499","needs_manual_review"
"129027804","JEEP","","bcm499","needs_manual_review"
"422893","Jeordie's","","bcm499","needs_manual_review"
"51367228","JiyongKim","","bcm499","needs_manual_review"
"7579567","Joe Chia","","bcm499","needs_manual_review"
"1315443","John Lobb","","bcm499","needs_manual_review"
"211785","John Richmond Vintage","","bcm499","needs_manual_review"
"12609","John Smedley","","bcm499","needs_manual_review"
"133356111","Jonsen Island","","bcm499","needs_manual_review"
"116916429","JUDE LLOW","","bcm499","needs_manual_review"
"11072","Julius","","bcm499","needs_manual_review"
"62979031","JUNTAE KIM","","bcm499","needs_manual_review"
"1063478","Junya Watanabe MAN","","bcm499","needs_manual_review"
"23697","K-Way R&D","","bcm499","needs_manual_review"
"129927614","Kafeneo by TBF","","bcm499","needs_manual_review"
"4484249","Kaptain Sunshine","","bcm499","needs_manual_review"
"108037553","Kartik Research","","bcm499","needs_manual_review"
"142139674","KIDWEST","","bcm499","needs_manual_review"
"4909113","Kired","","bcm499","needs_manual_review"
"5047979","KJUS","","bcm499","needs_manual_review"
"455726","Klasica","","bcm499","needs_manual_review"
"128911432","KLEMAN","","bcm499","needs_manual_review"
"47761094","KUSIKOHC","","bcm499","needs_manual_review"
"113737802","L.B.M. 1911","","bcm499","needs_manual_review"
"127229925","LA BOUCLE","","bcm499","needs_manual_review"
"127659878","LA PAZ","","bcm499","needs_manual_review"
"92189","Label Under Construction","","bcm499","needs_manual_review"
"124618268","Lady White Co.","","bcm499","needs_manual_review"
"51878","Lagoa","","bcm499","needs_manual_review"
"140808645","LAST CALL FOR","","bcm499","needs_manual_review"
"954244","LC23","","bcm499","needs_manual_review"
